Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2009-01-02,2.7309935092926025,2.7397214547153803,2.56277107515124,2.584438156972794,746015200
2009-01-05,2.846252918243408,2.8944027821830747,2.7899775952575174,2.8038211708253424,1181608400
2009-01-06,2.7993059158325195,2.924193957926223,2.780346922069965,2.8874801433402566,1289310400
2009-01-07,2.7388179302215576,2.7836572083953204,2.7162476188169364,2.762893357632191,753048800
2009-01-08,2.789677143096924,2.8032197771443026,2.709628124095802,2.7213651003897303,673500800
2009-01-09,2.7258784770965576,2.810140686212217,2.7126375913713634,2.805025058390427,546845600
2009-01-12,2.6680984497070312,2.738216320757149,2.6346943983959266,2.7222663508290545,617716400
2009-01-13,2.639509439468384,2.700599435722919,2.5985826154773215,2.6554594115573997,798397600
2009-01-14,2.5678868293762207,2.625666257347109,2.5495295138992664,2.595272029801284,1021664000
2009-01-15,2.5092039108276367,2.531473479800858,2.408992558067705,2.424640982854411,1831634000
2009-01-16,2.4776065349578857,2.53929823456067,2.4195263517701284,2.5368908917781554,1047625600
2009-01-20,2.353318452835083,2.4676738944680277,2.353318452835083,2.465567295048881,919914800
2009-01-21,2.492652654647827,2.4941575699654646,2.386723371050212,2.3891307132276576,1089270000
2009-01-22,2.659069776535034,2.708423798024538,2.582632306588198,2.649440208652817,1409528400
2009-01-23,2.659069776535034,2.7045113403334655,2.6030962181561423,2.612725585141944,763770000
2009-01-26,2.6975901126861572,2.7376147063639484,2.6572639734825394,2.674116571433897,692238400
2009-01-27,2.7303924560546875,2.755069574802424,2.7005999103140446,2.714141739136682,618038400
2009-01-28,2.834817886352539,2.8588925186478673,2.753564897425088,2.772222958440111,861406000
2009-01-29,2.7987046241760254,2.839029958760349,2.7866669110218774,2.80141270784288,592729200
2009-01-30,2.712336540222168,2.817362392470095,2.7087250247151324,2.78666742365884,651478800
2009-02-02,2.7538654804229736,2.768611282255616,2.6753213843616046,2.6813402429843016,558247200
2009-02-03,2.798103094100952,2.8101408113776807,2.7168509132408323,2.7662039469035538,599309200
2009-02-04,2.815255641937256,2.8965088100610648,2.801714016456536,2.8053255317707055,808421600
2009-02-05,2.9028284549713135,2.926602138342188,2.7872690034433933,2.791782945639984,749246400
2009-02-06,3.000933885574341,3.009360084731069,2.9190792359829567,2.919680719908171,687209600
2009-02-09,3.0848934650421143,3.0996392592001643,2.9943116988795135,3.0093592393975825,715010800
2009-02-10,2.9440577030181885,3.0848951828820117,2.920885699166891,3.0493853219910707,849060800
2009-02-11,2.9136621952056885,2.9585014809408845,2.882063994986392,2.900120568589321,674973600
2009-02-12,2.9873921871185303,3.0018372479582633,2.8838702221001813,2.8838702221001813,817188400
2009-02-13,2.9840822219848633,3.0075551680801755,2.9527847596279626,2.978965790328549,608977600
2009-02-17,2.8447468280792236,2.9202818645551933,2.8372238606840385,2.9151662386906114,678238400
2009-02-18,2.839932680130005,2.884471018043234,2.7902787153882858,2.86039659371901,684779200
2009-02-19,2.727684497833252,2.836321884434897,2.7117345222027986,2.809839910512047,922804400
2009-02-20,2.7445359230041504,2.780648058031097,2.67832950505302,2.6903672182226934,750316000
2009-02-23,2.616638660430908,2.768611221163919,2.603397774442594,2.7580786205995755,786982000
2009-02-24,2.715946674346924,2.7352066144710427,2.6181428622033374,2.6316846874244333,807105600
2009-02-25,2.7433323860168457,2.796297130866358,2.685853899474891,2.7042112154189133,833053200
2009-02-26,2.6840479373931885,2.7962968134365416,2.6771266532942417,2.7686106725585615,629868400
2009-02-27,2.687659502029419,2.7475455305416396,2.6383056711823025,2.646130186397282,706658400
2009-03-02,2.6464309692382812,2.744536545764434,2.638305711901472,2.651848142290255,770929600
2009-03-03,2.6593708992004395,2.7306929539313245,2.64462510019462,2.6762232983203598,724340400
2009-03-04,2.7436327934265137,2.7917826433904365,2.691872232068404,2.7138402558237185,741403600
2009-03-05,2.6735153198242188,2.7646986033207734,2.6617793508822873,2.7222668618684263,706899200
2009-03-06,2.5669846534729004,2.660274749056881,2.4776062131697754,2.6584688906356595,1011147200
2009-03-09,2.5010786056518555,2.636198732886624,2.4848286960021766,2.5332792901648022,698297600
2009-03-10,2.6671953201293945,2.6834460326034626,2.5386955399163558,2.5540430220769967,844258800
2009-03-11,2.789074659347534,2.8309049150705543,2.6957847795600642,2.7027060638398552,846372800
2009-03-12,2.899517297744751,2.906439384217689,2.768610187892665,2.7956946391960247,768457200
2009-03-13,2.886878252029419,2.9250979938297808,2.859192313523529,2.898013539228679,601168400
2009-03-16,2.8715312480926514,2.93081559291782,2.8342149313076734,2.9049353071908013,797244000
2009-03-17,2.999129056930542,3.000031483964093,2.8609988581256154,2.866115289935607,786646000
2009-03-18,3.0551021099090576,3.114085510141288,3.0009341977152415,3.0066513090459552,796037200
2009-03-19,3.0581119060516357,3.1056592750170995,3.0168833332297216,3.0650331906584323,500180800
2009-03-20,3.05720853805542,3.102951054232949,3.0265135683298054,3.0722552809215045,695587200
2009-03-23,3.2398762702941895,3.2549230095057795,3.062023483343085,3.0909127886930956,666397200
2009-03-24,3.204967737197876,3.2934429292719973,3.17156448593799,3.20075473804486,640612000
2009-03-25,3.2046658992767334,3.260940989598963,3.125520163846858,3.237468258079438,646618000
2009-03-26,3.3063840866088867,3.309693855599758,3.2374695733595016,3.2449923417742013,616252000
2009-03-27,3.215501070022583,3.266058273627119,3.2019592417343072,3.257030388101602,492872800
2009-03-30,3.1444802284240723,3.160128453579787,3.0879041760451114,3.145081913248462,502796000
2009-03-31,3.1634392738342285,3.233557153284144,3.1598277585591874,3.1733695847896306,570080000
2009-04-01,3.2708730697631836,3.280201694755634,3.126423324660966,3.1324421812298,589372000
2009-04-02,3.3918495178222656,3.4532406647629443,3.3036752560535603,3.31450899968406,812366800
2009-04-03,3.4905567169189453,3.4947699174907143,3.4162258300816344,3.4363882006606845,636241200
2009-04-06,3.564587116241455,3.573615001523764,3.4090028499883056,3.4589585682187574,658064400
2009-04-07,3.460764169692993,3.5110208300135892,3.4363881967768037,3.5068076294465826,536580800
2009-04-08,3.500487804412842,3.514631316918526,3.448124945963414,3.47370428850054,455630000
2009-04-09,3.5982918739318848,3.6112320167892658,3.549840870803801,3.5636846459435603,530756800
2009-04-13,3.617851734161377,3.6407229887319765,3.5811379122196567,3.6115319343767385,389236400
2009-04-14,3.5603737831115723,3.6163483573091586,3.5284746402186786,3.598291783830639,454622000
2009-04-15,3.540210485458374,3.5585671934329914,3.483634442093785,3.5269685999172027,412882400
2009-04-16,3.654867649078369,3.706026330728538,3.5748184513876917,3.58685616640457,593446000
2009-04-17,3.7141518592834473,3.7391297166275095,3.618755376710519,3.6467422610733644,497495600
2009-04-20,3.62627911567688,3.7012122976683663,3.585953566861652,3.6632942922800726,466466000
2009-04-21,3.664196491241455,3.6756327236006543,3.5691009425533147,3.577827885139894,470685600
2009-04-22,3.656672954559326,3.7722325968471866,3.6473433245258637,3.6903777497784054,938767200
2009-04-23,3.773737907409668,3.8279068362834447,3.7168608937059036,3.8104525465060726,945156800
2009-04-24,3.728597402572632,3.765913519103927,3.700610516070625,3.7508667756883263,540764000
2009-04-27,3.7535741329193115,3.761699589757916,3.691280169201896,3.6985031992957293,480690000
2009-04-28,3.728597402572632,3.7981136062643213,3.709337458498643,3.712045542843249,455856800
2009-04-29,3.7659127712249756,3.817372390446977,3.7264900621935086,3.7571858305300556,458110800
2009-04-30,3.786677122116089,3.82188622671029,3.759292129056326,3.7984130885213383,498489600
2009-05-01,3.8291091918945312,3.850475732224776,3.7857742255404343,3.7857742255404343,397516000
2009-05-04,3.9744620323181152,3.9798786026668873,3.8423509131906255,3.8592033136163026,609358400
2009-05-05,3.9937222003936768,3.9982359423058718,3.945873080705109,3.964832082473742,398255200
2009-05-06,3.9874014854431152,4.01749496632851,3.918787722227569,4.012379339761274,473538800
2009-05-07,3.8838813304901123,3.9840925309721897,3.8489723463616317,3.9822868730796976,531776000
2009-05-08,3.8877921104431152,3.949183250057168,3.799617859197422,3.8832775656360656,467964000
2009-05-11,3.899228811264038,3.9410590799396847,3.825499391787818,3.8330233677286123,404658800
2009-05-12,3.7442469596862793,3.9034425981837346,3.7090378327734017,3.8989284530180814,609481600
2009-05-13,3.595883369445801,3.732207653627932,3.5925725966506676,3.7078312853381337,595971600
2009-05-14,3.7000064849853516,3.7174615688906383,3.602202889145815,3.6046100297133763,447826400
2009-05-15,3.6840577125549316,3.75026352734006,3.6596817453547072,3.681047882491358,367567200
2009-05-18,3.8113534450531006,3.812858561033028,3.6584785015734274,3.723480949077081,458841600
2009-05-19,3.8354289531707764,3.891402714942982,3.7839685304696147,3.8164699558053083,372422400
2009-05-20,3.7878804206848145,3.8883933118120657,3.7707270820428813,3.8408451506838364,388584000
2009-05-21,3.7370219230651855,3.8152650382179845,3.6982015091702354,3.766212971423627,407946000
2009-05-22,3.6864664554595947,3.737023661490743,3.6638961378730786,3.7331114034649673,297998400
2009-05-26,3.9356398582458496,3.9371449741622513,3.7481568981690643,3.754476697488093,636927200
2009-05-27,4.003951549530029,4.062031483595462,3.939550613176718,3.96573262894617,646422000
2009-05-28,4.064743518829346,4.074373291216882,3.9732584712863495,4.015991163833454,487552800
2009-05-29,4.087010860443115,4.089718944056636,4.028027272527903,4.074371663673006,456534400
2009-06-01,4.193543434143066,4.212802975006108,4.092729577633161,4.106873893087779,452499600
2009-06-02,4.197755813598633,4.253428634041147,4.163448730267218,4.1827094745859865,456223600
2009-06-03,4.241694927215576,4.246509613620412,4.185118846269354,4.213105742833559,565199600
