Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2009-01-02,14.924778938293457,14.976167525352981,14.220018772504602,14.337478800136077,50084000
2009-01-05,15.064261436462402,15.174380024108668,14.726562847415533,14.829341409421351,61475200
2009-01-06,15.24045181274414,15.416641837140544,15.130333222525621,15.233110386698394,58083400
2009-01-07,14.322787284851074,14.895405623436387,14.300763017901708,14.821992800504967,72709900
2009-01-08,14.770608901977539,14.82199747416339,14.352156099392241,14.410886096209438,70255400
2009-01-09,14.330137252807617,14.902754532634628,14.249382959402693,14.807318786074783,49815300
2009-01-12,14.293429374694824,14.52835081597652,14.168627927858944,14.469619405480675,52163500
2009-01-13,14.550371170043945,14.675172595225535,14.330134019833451,14.330134019833451,65843500
2009-01-14,14.014457702636719,14.447591915151184,13.955727711121202,14.337473356088775,80257500
2009-01-15,14.124582290649414,14.16862945302882,13.596012141394388,13.999780830379388,96169800
2009-01-16,14.469613075256348,14.61643873679429,14.0585031832767,14.410883090687827,79634100
2009-01-20,13.566640853881836,14.40354499632897,13.485887989433822,14.286083611231598,89873000
2009-01-21,14.227355003356934,14.278744976940272,13.55195932454558,13.852952140313567,68340900
2009-01-22,12.560894966125488,13.346409478167178,12.53152925715036,13.25097232423209,222436600
2009-01-23,12.62696647644043,12.839862266675718,12.296609249930748,12.45811644942766,117020600
2009-01-26,12.942632675170898,13.074775496623392,12.648982738739438,12.693031279379166,92476500
2009-01-27,12.964659690856934,13.192238264753657,12.795811116683032,13.052755390557987,61695000
2009-01-28,13.243627548217773,13.441840411786853,13.038071859803889,13.06743615801526,64145500
2009-01-29,12.91326904296875,13.184894722991052,12.891244771520961,13.052753295004575,49192800
2009-01-30,12.553548812866211,13.060095900115549,12.553548812866211,13.023388777715715,62370900
2009-02-02,13.089463233947754,13.309700418497343,12.480138863111096,12.502163141659603,88871700
2009-02-03,13.58132553100586,13.662079806562286,12.920612677111764,13.104144103206439,86865100
2009-02-04,13.676758766174316,13.948385843438714,13.581323058085065,13.610688753025391,75618000
2009-02-05,13.977755546569824,14.051167004504931,13.397795507292603,13.588668378438253,75195200
2009-02-06,14.432913780212402,14.631128091390737,13.992437999894072,14.065850863319445,86746000
2009-02-09,14.271403312683105,14.513664726005235,14.139260469010383,14.41822760547112,52196400
2009-02-10,13.801562309265137,14.535687993805489,13.728150860998,14.131919427401744,83953200
2009-02-11,14.102553367614746,14.308109058118594,13.889657652658606,13.904340502030363,58599000
2009-02-12,14.139261245727539,14.183308395960243,13.610691242234104,13.926364119174423,75323200
2009-02-13,14.014457702636719,14.293424812277053,13.977751983027064,14.146600533604989,47416000
2009-02-17,13.371397972106934,13.674453311079175,13.22356548048554,13.667061545514594,75853300
2009-02-18,13.393564224243164,13.637486683815156,13.30486450720145,13.467479010304721,54946900
2009-02-19,13.23834228515625,13.585746631163222,13.164426076902695,13.52661394652726,49195600
2009-02-20,13.304861068725586,13.445301663648934,13.05354691352962,13.134854848985318,69413800
2009-02-23,12.720928192138672,13.415738182286056,12.683970798870545,13.31964811388842,70803400
2009-02-24,12.691368103027344,12.824417032642502,12.09264932959393,12.587886228808799,122674500
2009-02-25,12.536144256591797,12.743109421050235,12.166564512095555,12.573103076942326,105894600
2009-02-26,12.136995315551758,12.624840322804255,12.136995315551758,12.602665037080259,83219500
2009-02-27,11.937420845031738,12.210910370435576,11.900463448819949,12.040904092126476,93428000
2009-03-02,11.67132568359375,12.011339000417648,11.61958475655009,11.796982824914577,80602100
2009-03-03,11.737853050231934,12.00395021885656,11.560454937815516,11.848727399180271,80476600
2009-03-04,11.915249824523926,12.122213548605385,11.745242800586944,11.915249824523926,69285100
2009-03-05,11.286964416503906,11.737851398337305,11.286964416503906,11.723067871924405,89708500
2009-03-06,11.294352531433105,11.54566677562007,10.991297368119584,11.346094155476814,92821400
2009-03-09,11.198262214660645,11.63436627946127,11.161304816559317,11.235220317679156,66479100
2009-03-10,12.181342124938965,12.284825361833828,11.272176733332053,11.36087574434855,95184200
2009-03-11,12.647015571594238,12.713540018737524,12.144387041993605,12.292218050218576,84522200
2009-03-12,12.57309627532959,12.595271555543844,12.18134145054892,12.57309627532959,93694100
2009-03-13,12.307001113891602,12.60266452912253,11.95959677722456,12.550923607686412,82965800
2009-03-16,12.011336326599121,12.536138652456263,12.003944565833416,12.432656821404818,67028900
2009-03-17,12.491792678833008,12.491792678833008,12.018731148032616,12.06308031408651,62481000
2009-03-18,12.536144256591797,12.728325892910023,12.270047799242194,12.587886605082536,70710700
2009-03-19,12.66918659210205,12.898326929435068,12.506572096753487,12.839194257505218,58994600
2009-03-20,12.610057830810547,13.04616195022585,12.47700892524865,12.802239426640556,81725500
2009-03-23,13.548787117004395,13.740968664530566,12.794844448209616,12.839195012139326,71600000
2009-03-24,13.253127098083496,13.460090809526296,13.186602645167012,13.334435076055765,50044100
2009-03-25,13.216170310974121,13.534009099213211,12.95007386836039,13.29008653774701,73927100
2009-03-26,13.91837215423584,13.955329562183593,13.393569630237094,13.430527038184845,63775100
2009-03-27,13.400958061218262,13.763147374346858,13.341825371085243,13.70401468421384,47670400
2009-03-30,12.920502662658691,13.127467749162733,12.765279905156394,13.112684226590806,49633000
2009-03-31,13.578359603881836,13.888806626692913,13.14225541922259,13.17921282748127,92423300
2009-04-01,14.273165702819824,14.310124513758248,13.437916313294172,13.474873714398115,96438900
2009-04-02,14.258380889892578,14.70187525854689,14.044024056520009,14.413603636954745,99082300
2009-04-03,13.859234809875488,14.154898203852644,13.622704094693763,14.14011468169522,81858400
2009-04-06,13.866626739501953,13.866626739501953,13.504438901248289,13.704012223296518,47476100
2009-04-07,13.866626739501953,14.147506614735757,13.770535254144974,13.866626739501953,65815200
2009-04-08,14.184466361999512,14.502305064171019,14.014458663507845,14.021850425166994,56408900
2009-04-09,14.539263725280762,14.561439012184,14.206641470904696,14.37664918416052,55759600
2009-04-13,14.480128288269043,14.672309842116094,14.317513778014263,14.554044487415483,44444700
2009-04-14,14.302732467651367,14.450563478967071,14.044026435555816,14.369256916185494,63796300
2009-04-15,13.91837215423584,14.228819174435086,13.681841359766842,14.19925212020909,72725500
2009-04-16,14.605790138244629,14.620573664832754,14.03663705311408,14.16229420944375,67688700
2009-04-17,14.191858291625977,14.55404615820466,14.04402587636209,14.55404615820466,61398500
2009-04-20,13.755751609802246,14.007065822209762,13.726184568420596,13.962715260137285,62937200
2009-04-21,14.021855354309082,14.103163351307769,13.726191833179596,13.74097536169479,60928300
2009-04-22,13.881412506103516,14.184467713839165,13.82227981702911,13.866628981376286,59401000
2009-04-23,13.984891891479492,13.999675413597735,13.652269692990355,13.984891891479492,86116300
2009-04-24,15.45582103729248,15.670177913607633,14.41360652446414,14.650137277753622,168478500
2009-04-27,15.078848838806152,15.389295788862505,14.990150515838295,15.189722447433187,68219600
2009-04-28,14.731439590454102,14.982753771683338,14.627957778124635,14.967970252826571,76685200
2009-04-29,14.967982292175293,15.44104399742274,14.827541569741799,14.864500396611188,79301600
2009-04-30,14.975371360778809,15.596265442022794,14.790581489214166,15.226685698893508,87439900
